cluster	status	loglr	df	p	p.adjust	genes
chr6:clu_23851_+	Success	1.81208340556782	1	0.0569460793920299	0.177266178563251	AL049844.1,LTV1
chr6:clu_23852_+	Success	0.565858755789804	2	0.567872273702706	0.75112808249301	LTV1,AL049844.3
chr6:clu_23853_+	Success	0.00914046047540751	1	0.892448247505614	0.968782317209112	LTV1,AL049844.3
chr6:clu_23854_+	Not enough valid samples	NA	NA	NA	NA	STX11
chr6:clu_23855_+	Success	7.55806386818222	4	0.0044663226280287	0.0282440213495124	UTRN
chr6:clu_23856_+	Success	2.72467827197761	3	0.141699230233019	0.32141067064697	UTRN
chr6:clu_23857_+	Success	1.64299999290904	1	0.0698730522733199	0.203721568049101	UTRN
chr6:clu_23858_+	Success	1.03212016976693	1	0.150790053440759	0.333747677789202	UTRN
chr6:clu_23859_+	Success	0.395619010052997	1	0.373726037773002	0.586260350308605	UTRN
chr6:clu_23860_+	Success	2.17860956260483	2	0.113198817135031	0.278373513175053	UTRN
chr6:clu_23861_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	UTRN
chr6:clu_23862_+	Success	0.338067299064278	2	0.713147292137812	0.855620624923053	UTRN
chr6:clu_23863_+	Success	22.6258133511692	6	4.17114237794435e-08	1.3903857116896e-06	UTRN
chr6:clu_23864_+	Success	0.00401455773112502	1	0.928600847400184	0.989589001845268	UTRN
chr6:clu_23865_+	Success	20.4571424752517	4	2.79993398796811e-08	9.74553737466113e-07	UTRN
chr6:clu_23866_+	Success	5.17100232176381	2	0.00567887390671838	0.0337576918145699	UTRN
chr6:clu_23867_+	Success	0.0109216583477973	2	0.989137766426952	1	UTRN
chr6:clu_23868_+	Success	12.2082054364009	7	0.000962347339318999	0.00862016363561938	NA
chr6:clu_23869_+	Success	2.25527961014632	10	0.921390438205501	0.98576881219076	AL356599.1
chr6:clu_23870_+	Success	0.261641292069612	1	0.469444774142483	0.672244213975148	RAB32
chr6:clu_23871_+	Success	0.246776157761701	1	0.482346962649795	0.682691694437123	STXBP5
chr6:clu_23872_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	STXBP5
chr6:clu_23873_+	Success	9.27630161568231	8	0.0174443944376375	0.0777790100536203	STXBP5
chr6:clu_23874_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	STXBP5
chr6:clu_23875_+	Success	2.53842677945613	4	0.279502354158193	0.490801592141969	SASH1
chr6:clu_23876_+	Success	2.17167138771424	3	0.226696675231718	0.431114539276871	SASH1
chr6:clu_23877_+	Success	1.78075733769538	1	0.0591337567781547	0.182086203125032	SASH1
chr6:clu_23878_+	Success	5.83508639584943	4	0.0199801242803898	0.0857973198223694	SASH1
chr6:clu_23879_+	Success	1.26427421352832	2	0.282444215958458	0.49377182794246	SASH1
chr6:clu_23880_+	Success	0.253405410399864	1	0.476522695943396	0.677536181497151	SASH1
chr6:clu_23881_+	Success	0.544988544931584	2	0.579848425505188	0.760740395661968	SASH1
chr6:clu_23882_+	Success	0.341511337588827	2	0.710695410001842	0.854207119818469	UST
chr6:clu_23883_+	Success	4.42136248048701	4	0.0651531050545048	0.19438973709341	TAB2
chr6:clu_23884_+	Success	0.00203679587104943	1	0.949109814264087	1	TAB2
chr6:clu_23885_+	Success	1.3451382146086	2	0.260503699954697	0.470138335051392	GINM1
chr6:clu_23886_+	Success	0.0620079375794376	1	0.724719114817167	0.863098299545465	GINM1
chr6:clu_23887_+	Success	1.49045511365148	2	0.225270108704235	0.429448415705487	PCMT1
chr6:clu_23888_+	Success	-0.0687652178603457	2	1	1	PCMT1
chr6:clu_23889_+	Success	3.50705091865166	1	0.00808701908765416	0.0438291222563188	PCMT1
chr6:clu_23890_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL355312.3,RAET1E-AS1
chr6:clu_23891_+	Success	0.0567724571598092	1	0.736143840471599	0.870918852874396	ULBP1
chr6:clu_23892_+	Success	6.72032234334802	8	0.09756104937859	0.252703051495634	MTHFD1L
chr6:clu_23893_+	Success	0.554132316117602	1	0.292459490264538	0.504497746593958	MTHFD1L
chr6:clu_23894_+	Success	4.14176234615297	5	0.141286763530516	0.320975831324617	MTHFD1L
chr6:clu_23895_+	Success	0.310495128043442	1	0.430679538530314	0.63955485986121	MTHFD1L
chr6:clu_23896_+	Success	0.874465579477146	2	0.417084858836629	0.627067521537575	MTHFD1L
chr6:clu_23897_+	Success	2.67994006775234	2	0.0685672634213506	0.201290478621397	MTHFD1L
chr6:clu_23898_+	Success	5.0908229874949	4	0.037476553656133	0.133566854796516	MTHFD1L
chr6:clu_23899_+	Success	4.71256293213219	4	0.051308689283372	0.164962412715572	MTHFD1L
chr6:clu_23900_+	Success	0.114361991928092	1	0.632471593513129	0.799291567370094	MTHFD1L
chr6:clu_23901_+	Success	0.97346034784141	3	0.583496271134014	0.763740699924859	MTHFD1L
chr6:clu_23902_+	Success	0.0569194520668361	1	0.735815223655789	0.870626676003467	MTHFD1L
chr6:clu_23903_+	Not enough valid samples	NA	NA	NA	NA	AKAP12
chr6:clu_23904_+	Success	6.60027760386583	4	0.0103363049322677	0.0524722085174489	AKAP12
chr6:clu_23905_+	Success	-0.631682273713523	3	1	1	ARMT1
chr6:clu_23906_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ESR1
chr6:clu_23907_+	Not enough valid samples	NA	NA	NA	NA	ESR1
chr6:clu_23908_+	Not enough valid samples	NA	NA	NA	NA	ESR1
chr6:clu_23909_+	Not enough valid samples	NA	NA	NA	NA	AL080276.2
chr6:clu_23910_+	Success	1.54311870225501	7	0.876911561981483	0.96007956473325	SCAF8
chr6:clu_23911_+	Success	0.189868943332158	1	0.537743548345388	0.72730667572617	SCAF8
chr6:clu_23912_+	Success	0.548787156203616	2	0.57764998489416	0.759172580467444	SCAF8
chr6:clu_23913_+	Success	8.40843265263129	5	0.00486053709297502	0.0301072811760248	TIAM2
chr6:clu_23914_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TIAM2
chr6:clu_23915_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TIAM2
chr6:clu_23916_+	Success	5.04228323691359	1	0.00149516335585459	0.0120986061886468	ARID1B
chr6:clu_23917_+	Success	1.26404969098166	2	0.282507638172706	0.493855712221574	ARID1B
chr6:clu_23918_+	Success	4.44574309445125	3	0.0307689754358614	0.116212919738682	ARID1B
chr6:clu_23919_+	Success	5.99030724537442	9	0.214404375545835	0.417095681346962	ARID1B
chr6:clu_23920_+	Success	0.0484109862246669	1	0.755677247074207	0.884184947770966	ARID1B
chr6:clu_23921_+	Success	2.63795249572649	2	0.071507531745897	0.2066785414255	ARID1B
chr6:clu_23922_+	Success	1.52328369313847	1	0.0809079795443777	0.223740256046167	ARID1B
chr6:clu_23923_+	Success	0.584520343030817	1	0.279598441382889	0.490895160454573	ARID1B
chr6:clu_23924_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_23925_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_23926_+	Not enough valid samples	NA	NA	NA	NA	ZDHHC14
chr6:clu_23927_+	Success	5.89750785435012	5	0.037707093317762	0.134119514506311	SNX9
chr6:clu_23928_+	Success	7.96062299843652	7	0.0258456888126769	0.103108761293477	SNX9
chr6:clu_23929_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SNX9
chr6:clu_23930_+	Success	4.79773286089562	2	0.00824842619648606	0.0444628258758004	SNX9
chr6:clu_23931_+	Success	0.503579087953028	1	0.315584615984642	0.52762937024361	SYNJ2
chr6:clu_23932_+	Success	0.00435094437432326	1	0.925678010538162	0.98809065981042	SYNJ2
chr6:clu_23933_+	Not enough valid samples	NA	NA	NA	NA	SYNJ2
chr6:clu_23934_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SYNJ2
chr6:clu_23935_+	Success	15.6067826234503	8	0.000128721771361761	0.00163910163238402	GTF2H5
chr6:clu_23936_+	Success	2.95136873385127	8	0.658125882474746	0.817977642318919	TULP4
chr6:clu_23937_+	Success	2.59753936985362	1	0.0226509289036613	0.0939856353406944	TULP4
chr6:clu_23938_+	Not enough valid samples	NA	NA	NA	NA	TULP4
chr6:clu_23939_+	Success	0.144803687434433	2	0.86519212452585	0.952887587561738	TULP4
chr6:clu_23940_+	Not enough valid samples	NA	NA	NA	NA	TMEM181
chr6:clu_23941_+	Success	1.22192526400249	1	0.117986286453298	0.285781261909862	TMEM181
chr6:clu_23942_+	Success	0.0595237221277785	1	0.730069918003625	0.866553358832682	TMEM181
chr6:clu_23943_+	Success	4.48383320877656	2	0.0112900529733011	0.0559812315078256	TMEM181
chr6:clu_23944_+	Not enough valid samples	NA	NA	NA	NA	SYTL3
chr6:clu_23945_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SYTL3
chr6:clu_23946_+	Not enough valid samples	NA	NA	NA	NA	SYTL3
chr6:clu_23947_+	Success	3.77754470521995	6	0.272542904057102	0.483705813242774	SYTL3
chr6:clu_23948_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	C6orf99
chr6:clu_23949_+	Not enough valid samples	NA	NA	NA	NA	AL035530.2
chr6:clu_23950_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FNDC1
chr6:clu_23951_+	Success	4.66521628275405	2	0.00941721122285528	0.0489271452401731	WTAP
chr6:clu_23952_+	Success	1.19317328896068	2	0.303257412186915	0.514751481034796	WTAP
chr6:clu_23953_+	Success	9.39644101339672	3	0.00030172459715867	0.00334764644096926	WTAP
chr6:clu_23954_+	Success	16.6276951709006	4	1.05895930865384e-06	2.55067254562578e-05	ACAT2
chr6:clu_23955_+	Success	0.110254931423697	2	0.895605788132691	0.970189052594161	ACAT2
chr6:clu_23956_+	Success	29.3821055006338	3	1.07949507884917e-12	7.81217400161726e-11	MRPL18
chr6:clu_23957_+	Success	7.58790332483386	2	0.000506541995373091	0.00511935078198054	MRPL18
chr6:clu_23958_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PNLDC1
chr6:clu_23959_+	Success	0.523289284875204	1	0.306296390956068	0.518112250529442	IGF2R
chr6:clu_23960_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	IGF2R
chr6:clu_23961_+	Success	0.264563739111509	1	0.466973916871317	0.670516437534804	IGF2R
chr6:clu_23962_+	Not enough valid samples	NA	NA	NA	NA	SLC22A3
chr6:clu_23963_+	Success	6.94731388387299	6	0.03083563584873	0.116354781631866	SLC22A3
chr6:clu_23964_+	Success	1.19176126640559	1	0.122620774232797	0.293012901941168	SLC22A3
chr6:clu_23965_+	Success	1.44075194037032	2	0.236749670099908	0.442585931151737	SLC22A3
chr6:clu_23966_+	Success	1.18526360993656	1	0.123645286973116	0.294602740738106	MAP3K4
chr6:clu_23967_+	Success	3.499721495009	2	0.030205794715556	0.114668022260443	MAP3K4
chr6:clu_23968_+	Success	0.365552647499499	2	0.693813110825698	0.842867477756285	MAP3K4
chr6:clu_23969_+	Success	5.67290921629501	4	0.0229404560559422	0.0949038240896823	AL138716.1
chr6:clu_23970_+	Not enough valid samples	NA	NA	NA	NA	PACRG
chr6:clu_23971_+	Not enough valid samples	NA	NA	NA	NA	PACRG
chr6:clu_23972_+	Success	3.38972088927403	3	0.0792700518070969	0.220795119048555	QKI
chr6:clu_23973_+	Success	0.0411182162679324	2	0.959715669236787	1	QKI
chr6:clu_23974_+	Success	38.4999188159854	2	1.90413486232408e-17	2.49621155086723e-15	QKI
chr6:clu_23975_+	Not enough valid samples	NA	NA	NA	NA	AL022069.3
chr6:clu_23976_+	Success	15.6484091543898	8	0.000124397261288131	0.00159227498872487	FGFR1OP,Z94721.2
chr6:clu_23977_+	Success	1.90826759931042	2	0.148337143498016	0.3304749206337	FGFR1OP
chr6:clu_23978_+	Success	0.998758613663767	2	0.368336405258897	0.580335759778167	FGFR1OP,Z94721.2
chr6:clu_23979_+	Success	0.978721983296055	4	0.743586030238885	0.875997582102652	FGFR1OP,Z94721.2
chr6:clu_23980_+	Success	0.0904669588854858	1	0.67057187186206	0.826318763589326	FGFR1OP,Z94721.2
chr6:clu_23981_+	Success	0.903594883756114	2	0.405110713018192	0.616268434741662	FGFR1OP,Z94721.2
chr6:clu_23982_+	Success	0.146209597329062	1	0.588674408049386	0.767518199436714	AFDN
chr6:clu_23983_+	Success	4.65095775223199	3	0.0255347550532856	0.102204013930457	AFDN
chr6:clu_23984_+	Success	1.15395371723935	2	0.315387348680991	0.52743739856009	AFDN
chr6:clu_23985_+	Success	1.52028834641555	1	0.0812070630208407	0.224297419415312	AFDN
chr6:clu_23986_+	Success	1.04606498077385	2	0.351317473722953	0.563626844817741	AFDN
chr6:clu_23987_+	Success	1.40692722908216	1	0.0934535897121676	0.245951947846232	SMOC2
chr6:clu_23988_+	Success	0.0478366363151963	1	0.757084991351866	0.884982298865648	SMOC2
chr6:clu_23989_+	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_23990_+	Success	0.898354219224302	3	0.615651478337598	0.786756065696757	AL136129.1
chr6:clu_23991_+	Success	14.8396107834742	10	0.000966457905170423	0.00864729762592624	ERMARD
chr6:clu_23992_+	Success	2.13814534947232	3	0.233133870616744	0.438507180960708	ERMARD
chr6:clu_23993_+	Success	5.36203287660828	2	0.00469135945239315	0.0293033616097832	ERMARD
chr6:clu_23994_+	Success	1.73609447405124	3	0.324387074510572	0.536683659292528	ERMARD
chr6:clu_23995_+	Success	0.711529378139346	1	0.23290060222552	0.438274594857496	ERMARD
chr6:clu_23996_+	Success	0.467862490898199	1	0.333379697399265	0.545714977775462	ERMARD
chr6:clu_23997_+	Success	3.5095641570224	11	0.797532341559395	0.909915915049067	FAM120B
chr6:clu_23998_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr6:clu_23999_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_24000_+	Success	0.20014132148026	1	0.526943324385471	0.718626038720364	FAM120B
chr6:clu_24001_+	Success	7.14032045699787	3	0.0025470042381191	0.0183584816178137	TBP
chr6:clu_24002_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	TBP
chr6:clu_32479_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_32480_-	Success	0.14159828713565	1	0.594613682077512	0.771817873173451	EXOC2
chr6:clu_32481_-	Success	37.6637189033063	10	4.10827223463748e-12	2.73773549936144e-10	EXOC2
chr6:clu_32482_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32483_-	Success	3.46971084604343	2	0.0311260295745664	0.117118963416263	GMDS
chr6:clu_32484_-	Success	0.13093111809485	1	0.608843650605685	0.782383169368634	GMDS
chr6:clu_32485_-	Success	1.19548848708689	1	0.122037339691804	0.292250943540313	GMDS
chr6:clu_32486_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_32487_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MYLK4
chr6:clu_32488_-	Success	1.28878204240846	2	0.275606255483851	0.487106568186348	SERPINB1
chr6:clu_32489_-	Success	1.61183585395509	2	0.199520986248817	0.398108526426356	SERPINB1
chr6:clu_32490_-	Success	10.0348047912667	3	0.000164196322134204	0.00202629157257206	SERPINB1
chr6:clu_32491_-	Not enough valid samples	NA	NA	NA	NA	SERPINB9P1
chr6:clu_32492_-	Success	0.00875216251768052	1	0.894743913534333	0.969780887849781	SERPINB9
chr6:clu_32493_-	Not enough valid samples	NA	NA	NA	NA	SERPINB9
chr6:clu_32494_-	Success	71.1757897157804	12	2.00622864470602e-24	4.97466943086909e-22	SERPINB6
chr6:clu_32495_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	AL133351.1
chr6:clu_32496_-	Success	1.42169645595732	1	0.0917502917540126	0.242988622481835	TUBB2A
chr6:clu_32497_-	Not enough valid samples	NA	NA	NA	NA	TUBB2B
chr6:clu_32498_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SLC22A23
chr6:clu_32499_-	Success	34.5716667574675	3	6.51150349448137e-15	6.42850192215974e-13	SLC22A23
chr6:clu_32500_-	Success	0.254672739222656	1	0.475422330792988	0.676603225443821	SLC22A23
chr6:clu_32501_-	Success	4.17243428059351	2	0.0154146907327361	0.070761135675158	SLC22A23
chr6:clu_32502_-	Success	7.48987611619123	4	0.00474339712135743	0.0295485151240721	SLC22A23
chr6:clu_32503_-	Success	2.44912431281591	4	0.297898058562149	0.509925691690826	PXDC1
chr6:clu_32504_-	Success	4.35067863369113	2	0.012898056554021	0.0619940097661109	PXDC1
chr6:clu_32505_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32506_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32507_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32508_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32509_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL138831.1
chr6:clu_32510_-	Success	3.08340746953036	4	0.187031979090492	0.382959410777594	ECI2
chr6:clu_32511_-	Success	0.433168950967683	2	0.648450926138158	0.811211529836823	ECI2
chr6:clu_32512_-	Success	29.0039057948525	4	7.60223959493417e-12	4.88298871331645e-10	ECI2
chr6:clu_32513_-	Success	0.175609256422433	1	0.553424168710336	0.739478628369503	RPP40
chr6:clu_32514_-	Success	0.493900367542665	2	0.610241579930137	0.783332613510335	RPP40
chr6:clu_32515_-	Success	1.82995698392551	2	0.160420468285568	0.34678445083804	RPP40
chr6:clu_32516_-	Success	9.18190625519992	2	0.000102884222515907	0.00135765578614534	RPP40
chr6:clu_32517_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL359643.2
chr6:clu_32518_-	Success	163.894417745578	8	4.95534021629058e-66	9.90665421865543e-63	LYRM4
chr6:clu_32519_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	AL021328.1
chr6:clu_32520_-	Success	0.877386616115018	3	0.624825882932689	0.793674271994597	NRN1
chr6:clu_32521_-	Success	5.74374186060595	7	0.118723519617509	0.287035247553487	NRN1
chr6:clu_32522_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LY86-AS1
chr6:clu_32523_-	Not enough valid samples	NA	NA	NA	NA	LY86-AS1
chr6:clu_32524_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32525_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL031123.1
chr6:clu_32526_-	Success	-0.535501444290276	2	1	1	SSR1
chr6:clu_32527_-	Success	0.439630263505023	1	0.348404295084469	0.56066912423816	SSR1
chr6:clu_32528_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_32529_-	Success	0.644991488921733	1	0.256051087648007	0.464645495013151	TXNDC5,BLOC1S5-TXNDC5
chr6:clu_32530_-	Success	8.67225682803837	13	0.184029691312167	0.379093105100611	TXNDC5,BLOC1S5-TXNDC5,BLOC1S5,EEF1E1-BLOC1S5
chr6:clu_32531_-	Success	2.24568384715349	2	0.105855126889285	0.266571244198358	EEF1E1-BLOC1S5,EEF1E1
chr6:clu_32532_-	Success	0.912549800219495	2	0.401499175069242	0.613136356007822	EEF1E1,EEF1E1-BLOC1S5
chr6:clu_32533_-	Success	0.631958285181099	2	0.531549854922177	0.72238115347732	EEF1E1,EEF1E1-BLOC1S5
chr6:clu_32534_-	Success	2.80476900085137	1	0.0178629720346531	0.0790482027461664	SLC35B3
chr6:clu_32535_-	Success	5.06625009443087	8	0.255849067442818	0.464543064719429	SLC35B3
chr6:clu_32536_-	Success	3.78946593429646	5	0.181019287221341	0.375017094582191	SLC35B3
chr6:clu_32537_-	Success	9.35973469109013	10	0.043973964957482	0.148704431450997	SLC35B3
chr6:clu_32538_-	Not enough valid samples	NA	NA	NA	NA	C6orf52
chr6:clu_32539_-	Not enough valid samples	NA	NA	NA	NA	C6orf52
chr6:clu_32540_-	Not enough valid samples	NA	NA	NA	NA	C6orf52
chr6:clu_32541_-	Success	6.9274868407083	7	0.053821733014902	0.170458141110848	NEDD9
chr6:clu_32542_-	Not enough valid samples	NA	NA	NA	NA	ADTRP
chr6:clu_32543_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ADTRP
chr6:clu_32544_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL008729.1,TBC1D7
chr6:clu_32545_-	Success	7.16416203260633	8	0.0735990612136206	0.210381291679438	AL008729.1,TBC1D7
chr6:clu_32546_-	Success	1.62109479098223	1	0.0717646692950588	0.207084932498064	TBC1D7
chr6:clu_32547_-	Success	6.56263285145178	2	0.00141216279668865	0.0115733669940251	TBC1D7
chr6:clu_32548_-	Success	3.41591113928916	5	0.233451375631523	0.43892371435523	TBC1D7
chr6:clu_32549_-	Not enough valid samples	NA	NA	NA	NA	GFOD1
chr6:clu_32550_-	Success	0.40758458909886	2	0.665255175682083	0.823062913543793	RANBP9
chr6:clu_32551_-	Success	0.0256944347358967	1	0.820663923013036	0.925311473129724	RANBP9
chr6:clu_32552_-	Success	7.94808374881268	3	0.00119094268172279	0.0101694296743905	RANBP9
chr6:clu_32553_-	Success	3.19691180554355	1	0.0114518093547503	0.056572822522069	MCUR1
chr6:clu_32554_-	Success	1.80036165162915	1	0.057754437863317	0.179201785229791	MCUR1
chr6:clu_32555_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MCUR1
chr6:clu_32556_-	Success	2.00365215262264	4	0.405018222055429	0.616157037424475	MCUR1
chr6:clu_32557_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	AL138720.1
chr6:clu_32558_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	AL138720.1
chr6:clu_32559_-	Success	6.63958476194875	2	0.00130757008397818	0.0109147297171738	DTNBP1
chr6:clu_32560_-	Success	1.68315473258099	2	0.185786942438826	0.381419202534729	DTNBP1
chr6:clu_32561_-	Success	7.34192618651468	7	0.0402723698908119	0.140325958136972	DTNBP1
chr6:clu_32562_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ATXN1
chr6:clu_32563_-	Success	0.145985565253454	1	0.58896014369282	0.767563302128374	ATXN1
chr6:clu_32564_-	Success	0.540160576714356	2	0.582654684086972	0.763138783878878	ATXN1
chr6:clu_32565_-	Success	9.43456491201869	12	0.0917360505644001	0.242971023383577	ATXN1
chr6:clu_32566_-	Success	0.220660316901558	2	0.801989056154349	0.912861146509471	NUP153
chr6:clu_32567_-	Success	3.54767730732237	3	0.0689198064893951	0.201954731602811	NUP153
chr6:clu_32568_-	Success	0.0398036626322664	1	0.77783025814569	0.897886085098152	NUP153
chr6:clu_32569_-	Success	3.2396203921071	2	0.0391787648448413	0.137624769502739	NUP153
chr6:clu_32570_-	Success	0.755573699108936	2	0.469741047392341	0.672292099456216	NUP153
chr6:clu_32571_-	Success	0.930068770572632	1	0.17260892688344	0.364318161941312	NUP153
chr6:clu_32572_-	Success	3.48379912793462e-05	1	0.993339964116885	1	NUP153
chr6:clu_32573_-	Success	6.69042644194633	6	0.0373712257829594	0.133265707817115	KIF13A
