in_trifid	intron_coords	condition	deltapsi	p.adjust	gene	cluster_id	annotation	mean_trifid_score	mean_norm_score	median_norm_score	transcripts	transcript_names	sig
cluster_not_in_trifid	chr20:35269023:35272005:-	beige	0.147739754018584	0.00574486232587409	NA	clu_20817_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr20:44695507:44696003:-	white	-0.358176997595332	1.67501162397334e-09	AL139352.1,KCNK15-AS1	clu_20900_-	gencode	-0.1	-0.1	-0.1	ENST00000415889,ENST00000419931	NA	sig_white
cluster_not_in_trifid	chr20:44716793:44738820:-	beige	0.270050562194732	1.67501162397334e-09	KCNK15-AS1	clu_20900_-	gencode	-0.1	-0.1	-0.1	ENST00000427598	NA	sig_beige
cluster_not_in_trifid	chr20:45775602:45780703:-	white	-0.157214349335737	2.02521328173256e-05	NA	clu_20904_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_white
cluster_not_in_trifid	chr20:45775602:45791832:-	beige	0.0883373679294546	2.02521328173256e-05	WFDC3	clu_20904_-	gencode	-0.1	-0.1	-0.1	ENST00000471401	NA	beige
cluster_not_in_trifid	chr21:16231115:16391614:+	white	-0.0983679277790402	1.09768882575245e-06	MIR99AHG	clu_9271_+	gencode	-0.1	-0.1	-0.1	ENST00000667199,ENST00000661771,ENST00000657408,ENST00000400178,ENST00000668571,ENST00000663968,ENST00000413645,ENST00000654360,ENST00000668889,ENST00000655848,ENST00000667485,ENST00000656619,ENST00000661987,ENST00000428669,ENST00000656817,ENST00000655866,ENST00000664579,ENST00000667869,ENST00000456342,ENST00000661403,ENST00000666794,ENST00000663776,ENST00000669276,ENST00000657710,ENST00000653624,ENST00000670888,ENST00000658514,ENST00000652811,ENST00000602580,ENST00000667703,ENST00000670045,ENST00000656642,ENST00000670538,ENST00000419952,ENST00000660908,ENST00000670980,ENST00000602935,ENST00000635845,ENST00000658644,ENST00000666517,ENST00000661418,ENST00000658708,ENST00000660532,ENST00000667152,ENST00000665243,ENST00000666701,ENST00000667533,ENST00000653129	NA	white
cluster_not_in_trifid	chr21:16419741:16487490:+	beige	0.184039411624902	1.09768882575245e-06	MIR99AHG	clu_9271_+	gencode	-0.1	-0.1	-0.1	ENST00000664445,ENST00000663516,ENST00000659192,ENST00000671218,ENST00000418813,ENST00000667374,ENST00000664030,ENST00000652938,ENST00000602892,ENST00000659105,ENST00000660287,ENST00000662279,ENST00000656031,ENST00000658826,ENST00000658389,ENST00000664485,ENST00000667011,ENST00000453910,ENST00000657977,ENST00000435697,ENST00000669307,ENST00000663412,ENST00000660213,ENST00000664910,ENST00000667313,ENST00000665230,ENST00000665189	NA	sig_beige
cluster_not_in_trifid	chr21:8392806:8988314:-	white	-0.0641234444652467	0.0228892192922668	NA	clu_37108_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
cluster_not_in_trifid	chr21:8437016:8437169:-	beige	0.102474847206985	0.0228892192922668	NA	clu_37108_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr2:108512012:108533829:-	white	-0.112933551459765	0.000823439168463847	GCC2-AS1	clu_12280_-	gencode	-0.1	-0.1	-0.1	ENST00000322353	NA	sig_white
cluster_not_in_trifid	chr2:108512012:108533933:-	beige	0.128062072959381	0.000823439168463847	GCC2-AS1	clu_12280_-	gencode	-0.1	-0.1	-0.1	ENST00000440975	NA	sig_beige
cluster_not_in_trifid	chr2:131751585:131766619:+	beige	0.108738591344461	0.0112265400543018	C2orf27A	clu_31747_+	gencode	-0.1	-0.1	-0.1	ENST00000624391,ENST00000657415	NA	sig_beige
cluster_not_in_trifid	chr2:131758537:131766619:+	white	-0.103094614742978	0.0112265400543018	AC093724.3	clu_31747_+	gencode	-0.1	-0.1	-0.1	ENST00000481510	NA	sig_white
cluster_not_in_trifid	chr2:172495516:172512334:-	white	-0.114603453193947	8.39417862933327e-08	AC078883.1	clu_12584_-	gencode	-0.1	-0.1	-0.1	ENST00000442417	NA	sig_white
cluster_not_in_trifid	chr2:172504142:172512334:-	beige	0.118866756297271	8.39417862933327e-08	AC078883.1	clu_12584_-	gencode	-0.1	-0.1	-0.1	ENST00000450443	NA	sig_beige
cluster_not_in_trifid	chr2:222688522:222693485:+	beige	0.0622214495257717	0.00132156562847902	ENSG00000124003.9	clu_32273_+	fantom_cat	-0.1	-0.1	-0.1	MICT00000208561	NA	beige
cluster_not_in_trifid	chr2:222688522:222694362:+	white	-0.118449324165918	0.00132156562847902	ENSG00000124003.9	clu_32273_+	fantom_cat	-0.1	-0.1	-0.1	FTMT20700027657,MICT00000208562,MICT00000208559	NA	sig_white
cluster_not_in_trifid	chr2:8673307:8675744:-	white	-0.0786503151347172	0.0206904277656801	ID2-AS1	clu_11559_-	gencode	-0.1	-0.1	-0.1	ENST00000453900,ENST00000412712,ENST00000665989,ENST00000669696	NA	white
cluster_not_in_trifid	chr2:8680587:8681827:-	beige	0.147084395002099	0.0206904277656801	ID2-AS1	clu_11559_-	refseq	-0.1	-0.1	-0.1	NR_110153	NA	sig_beige
cluster_not_in_trifid	chr2:95789728:95792160:+	white	-0.1195887964021	0.00915010869042826	GPAT2P1	clu_31499_+	gencode	-0.1	-0.1	-0.1	ENST00000471661	NA	sig_white
cluster_not_in_trifid	chr2:95789764:95792160:+	beige	0.1195887964021	0.00915010869042826	LOC128966744	clu_31499_+	refseq	-0.1	-0.1	-0.1	NM_001422179,NM_001422178	NA	sig_beige
cluster_not_in_trifid	chr2:96015325:96019201:+	white	-0.122024528119851	0.0406844413618864	FAHD2CP	clu_31501_+	gencode	-0.1	-0.1	-0.1	ENST00000427863,ENST00000607780	NA	sig_white
cluster_not_in_trifid	chr2:96019700:96021125:+	beige	0.0692240176156285	0.0406844413618864	FAHD2CP	clu_31501_+	gencode	-0.1	-0.1	-0.1	ENST00000427863,ENST00000607780	NA	beige
cluster_not_in_trifid	chr3:126266858:126288013:+	white	-0.116595881590922	1.10698477399023e-12	AC016924.1	clu_18819_+	gencode	-0.1	-0.1	-0.1	ENST00000512435,ENST00000511512	NA	sig_white
cluster_not_in_trifid	chr3:126289853:126290953:+	beige	0.396822419280208	1.10698477399023e-12	AC016924.1	clu_18819_+	gencode	-0.1	-0.1	-0.1	ENST00000654226	NA	sig_beige
cluster_not_in_trifid	chr3:156751183:156751422:-	white	-0.192275468945608	0.000281546068227796	LINC00886	clu_4317_-	gencode	-0.1	-0.1	-0.1	ENST00000488584,ENST00000654528	NA	sig_white
cluster_not_in_trifid	chr3:156751183:156816887:-	beige	0.192275468945608	0.000281546068227796	LINC00886	clu_4317_-	gencode	-0.1	-0.1	-0.1	ENST00000664482,ENST00000472943	NA	sig_beige
cluster_not_in_trifid	chr4:99157579:99159421:+	white	-0.0706097781483033	9.86049774099141e-20	ENSG00000246090.2	clu_39887_+	fantom_cat	-0.1	-0.1	-0.1	FTMT21500004715,FTMT21500011761,FTMT21500020522,MICT00000268581,FTMT21500008011,MICT00000268586,FTMT21500006712,FTMT21500009135,ENCT00000321988,FTMT21500011762,MICT00000268590	NA	white
cluster_not_in_trifid	chr4:99204269:99204357:+	beige	0.121853769716053	9.86049774099141e-20	NA	clu_39887_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr5:159100838:159106867:+	beige	0.105438986426508	6.15931874435168e-07	LINC02202	clu_22856_+	gencode	-0.1	-0.1	-0.1	ENST00000523301	NA	sig_beige
cluster_not_in_trifid	chr5:159100838:159111876:+	white	-0.0489178547775543	6.15931874435168e-07	LINC02202	clu_22856_+	gencode	-0.1	-0.1	-0.1	ENST00000517335	NA	white
cluster_not_in_trifid	chr5:180831229:180834312:+	beige	0.0934067065288899	9.57026365936382e-15	LINC00847	clu_22977_+	gencode	-0.1	-0.1	-0.1	ENST00000508309,ENST00000653411	NA	beige
cluster_not_in_trifid	chr5:180831806:180834312:+	white	-0.168437851997472	9.57026365936382e-15	LINC00847	clu_22977_+	gencode	-0.1	-0.1	-0.1	ENST00000662722,ENST00000501937,ENST00000665473,ENST00000659553,ENST00000509921	NA	sig_white
cluster_not_in_trifid	chr5:43015150:43043056:-	beige	0.0739114839434572	0.0273793030180847	NA	clu_5751_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	beige
cluster_not_in_trifid	chr5:43015150:43067087:-	white	-0.108862457685181	0.0273793030180847	AC025171.1	clu_5751_-	gencode	-0.1	-0.1	-0.1	ENST00000503152,ENST00000665537	NA	sig_white
cluster_not_in_trifid	chr6:30296237:30326151:-	beige	0.123161458506383	7.18124225128155e-19	HCG18	clu_32650_-	gencode	-0.1	-0.1	-0.1	ENST00000454269,ENST00000654915,ENST00000668974,ENST00000602550,ENST00000449544	NA	sig_beige
cluster_not_in_trifid	chr6:30296237:30326354:-	white	-0.103574509698929	7.18124225128155e-19	HCG18	clu_32650_-	gencode	-0.1	-0.1	-0.1	ENST00000412685,ENST00000659132,ENST00000653301,ENST00000665953,ENST00000666294,ENST00000426882,ENST00000659836	NA	sig_white
cluster_not_in_trifid	chr7:107743403:107743933:-	beige	0.11148288798536	3.5760132953882e-05	AC002467.1	clu_36052_-	gencode	-0.1	-0.1	-0.1	ENST00000653575,ENST00000609979	NA	sig_beige
cluster_not_in_trifid	chr7:107743403:107744373:-	white	-0.059767741384636	3.5760132953882e-05	AC002467.1	clu_36052_-	gencode	-0.1	-0.1	-0.1	ENST00000440971	NA	white
cluster_not_in_trifid	chr7:155243716:155252293:-	beige	0.115740663805631	5.80625711566732e-22	LOC105375587	clu_36318_-	refseq	-0.1	-0.1	-0.1	XR_001745438	NA	sig_beige
cluster_not_in_trifid	chr7:155248869:155252293:-	white	-0.0555831110493428	5.80625711566732e-22	LOC105375587	clu_36318_-	refseq	-0.1	-0.1	-0.1	XR_007060608	NA	white
cluster_not_in_trifid	chr7:39782799:39789354:+	beige	0.134369991220142	0.0319961552226993	ENSG00000188185.7	clu_40474_+	fantom_cat	-0.1	-0.1	-0.1	FTMT22700008163,ENCT00000398966,FTMT22700007049	NA	sig_beige
cluster_not_in_trifid	chr7:39788604:39789354:+	white	-0.0961415933409017	0.0319961552226993	LINC00265	clu_40474_+	gencode	-0.1	-0.1	-0.1	ENST00000666283,ENST00000448955,ENST00000340510	NA	white
cluster_not_in_trifid	chr7:66530137:66531791:-	white	-0.116221946670416	0.00117258709552802	ENSG00000229180.4	clu_35714_-	fantom_cat	-0.1	-0.1	-0.1	FTMT22500009012,ENCT00000412368	NA	sig_white
cluster_not_in_trifid	chr7:66531399:66531791:-	beige	0.116221946670416	0.00117258709552802	AC006001.3	clu_35714_-	gencode	-0.1	-0.1	-0.1	ENST00000639011	NA	sig_beige
cluster_not_in_trifid	chr7:94391533:94392118:-	white	-0.132943224031331	0.00378886522673042	AC002074.1	clu_35879_-	gencode	-0.1	-0.1	-0.1	ENST00000642601	NA	sig_white
cluster_not_in_trifid	chr7:94391533:94395540:-	beige	0.106950827373718	0.00378886522673042	AC002074.1	clu_35879_-	gencode	-0.1	-0.1	-0.1	ENST00000644739	NA	sig_beige
cluster_not_in_trifid	chr8:7293388:7324297:-	white	-0.0575532236170441	0.00010030990108371	NA	clu_8502_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
cluster_not_in_trifid	chr8:7323833:7324297:-	beige	0.146269335446164	0.00010030990108371	FAM66B	clu_8502_-	gencode	-0.1	-0.1	-0.1	ENST00000656213,ENST00000663272,ENST00000665607,ENST00000529456	NA	sig_beige
cluster_not_in_trifid	chr9:22646296:22674443:+	white	-0.301486245590108	1.52776969733763e-08	LINC01239	clu_16944_+	gencode	-0.1	-0.1	-0.1	ENST00000436786	NA	sig_white
cluster_not_in_trifid	chr9:22658602:22674443:+	beige	0.176330435512357	1.52776969733763e-08	NA	clu_16944_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr9:41011730:41013781:+	white	-0.0946578687264625	0.000336676884294686	FRG1HP	clu_17052_+	refseq	-0.1	-0.1	-0.1	NR_034006	NA	white
cluster_not_in_trifid	chr9:41011730:41032834:+	beige	0.110817685803206	0.000336676884294686	FRG1HP	clu_17052_+	gencode	-0.1	-0.1	-0.1	ENST00000611606	NA	sig_beige
cluster_not_in_trifid	chr9:64643255:65194706:+	beige	0.12629436113199	4.40071181551098e-16	NA	clu_17070_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
cluster_not_in_trifid	chr9:65196570:65198301:+	white	-0.215181617946475	4.40071181551098e-16	CATG00000105473.1	clu_17070_+	fantom_cat	-0.1	-0.1	-0.1	FTMT23500047208	NA	sig_white
cluster_not_in_trifid	chr9:96918826:96949555:-	beige	0.0430333537625041	4.76145363303493e-07	MFSD14C	clu_9926_-	gencode	-0.1	-0.1	-0.1	ENST00000637076,ENST00000647176	NA	beige
cluster_not_in_trifid	chr9:96944085:96949555:-	white	-0.114091813858474	4.76145363303493e-07	MFSD14C	clu_9926_-	gencode	-0.1	-0.1	-0.1	ENST00000637864,ENST00000375223	NA	sig_white
